session_id,session_start_ts,session_end_ts,session_duration,utm_source,utm_campaign,utm_medium,utm_term,utm_content,client_id
19e527aa-5ae7-11eb-b0b2-acde48001122,2020-03-12 23:03:05.160127,2020-03-12 23:04:06.188166,61,,,,,,40289176-1339199885
19e528ae-5ae7-11eb-b0b2-acde48001122,2020-03-18 14:31:26.232132,2020-03-18 14:32:46.251190,80,google_ads,lal|487809,lal,,,40289176-1339199885
19e529bc-5ae7-11eb-b0b2-acde48001122,2020-03-19 12:15:53.305179,2020-03-19 12:16:53.316224,60,yandex_direct,ret|574813,ret,,,40289176-1339199885
19e52aca-5ae7-11eb-b0b2-acde48001122,2020-03-22 01:29:25.333199,2020-03-22 01:30:45.368217,80,yandex_direct,gnrl|326308,gnrl,,,40289176-1339199885
19e52bce-5ae7-11eb-b0b2-acde48001122,2020-03-23 13:16:32.356212,2020-03-23 13:17:30.406300,58,fb,gnrl|755263,gnrl,,,40289176-1339199885
19e52e26-5ae7-11eb-b0b2-acde48001122,2020-05-12 09:16:15.093106,2020-05-12 09:17:19.121157,64,yandex_direct,ret|574813,ret,,,1918552726-1628016065
19e52f3e-5ae7-11eb-b0b2-acde48001122,2020-05-13 08:01:03.148145,2020-05-13 08:01:53.218147,50,yandex_direct,gnrl|953233,gnrl,,,1918552726-1628016065
19e5304c-5ae7-11eb-b0b2-acde48001122,2020-05-14 16:30:33.211164,2020-05-14 16:31:23.262257,50,,,,,,1918552726-1628016065
19e532a4-5ae7-11eb-b0b2-acde48001122,2020-06-23 13:05:05.065073,2020-06-23 13:06:03.102125,58,yandex_direct,gnrl|326308,gnrl,,,27680674-1030409122
19e533bc-5ae7-11eb-b0b2-acde48001122,2020-07-01 09:52:11.067091,2020-07-01 09:53:01.156119,50,,,,,,27680674-1030409122
19e534c0-5ae7-11eb-b0b2-acde48001122,2020-07-02 02:23:45.097190,2020-07-02 02:24:51.166270,66,,,,,,27680674-1030409122
19e536dc-5ae7-11eb-b0b2-acde48001122,2020-10-20 09:10:50.112079,2020-10-20 09:11:48.208158,58,,,,,,39788697-92475248
19e537e0-5ae7-11eb-b0b2-acde48001122,2020-10-25 07:45:11.144134,2020-10-25 07:46:29.173139,78,yandex_direct,gnrl|445275,gnrl,,,39788697-92475248
19e5400a-5ae7-11eb-b0b2-acde48001122,2020-10-25 11:07:26.206211,2020-10-25 11:08:21.302284,55,,,,,,39788697-92475248
19e542c6-5ae7-11eb-b0b2-acde48001122,2020-04-17 14:04:17.069106,2020-04-17 14:05:23.117177,66,google_ads,lal|487809,lal,,,282554997-745099007
19e54532-5ae7-11eb-b0b2-acde48001122,2020-11-23 00:22:24.062154,2020-11-23 00:23:14.093209,50,,,,,,928266337-85254649
19e5464a-5ae7-11eb-b0b2-acde48001122,2020-11-23 14:17:51.064218,2020-11-23 14:18:43.103245,52,,,,,,928266337-85254649
19e548c0-5ae7-11eb-b0b2-acde48001122,2020-12-01 00:06:51.131084,2020-12-01 00:08:07.219162,76,yandex_direct,gnrl|863656,gnrl,,,993690862-592221442
19e54b5e-5ae7-11eb-b0b2-acde48001122,2020-03-29 21:52:22.052138,2020-03-29 21:53:30.130210,68,,,,,,1828231818-447240625
19e54c6c-5ae7-11eb-b0b2-acde48001122,2020-03-30 14:19:20.065138,2020-03-30 14:20:13.127186,53,fb,lal|772023,lal,,,1828231818-447240625
19e54d7a-5ae7-11eb-b0b2-acde48001122,2020-04-02 21:13:27.094208,2020-04-02 21:14:32.123258,65,,,,,,1828231818-447240625
19e54e7e-5ae7-11eb-b0b2-acde48001122,2020-04-03 08:34:31.189265,2020-04-03 08:35:21.214291,50,yandex_direct,gnrl|445275,gnrl,,,1828231818-447240625
19e54f96-5ae7-11eb-b0b2-acde48001122,2020-04-05 13:12:10.260268,2020-04-05 13:13:06.309356,56,vk,lal|727027,lal,,,1828231818-447240625
19e5520c-5ae7-11eb-b0b2-acde48001122,2020-09-01 08:51:52.145103,2020-09-01 08:52:41.235164,49,fb,lal|772023,lal,,,1536188834-1711015846
19e55324-5ae7-11eb-b0b2-acde48001122,2020-09-03 06:38:41.162103,2020-09-03 06:39:51.237126,70,fb,lal|772023,lal,,,1536188834-1711015846
19e55432-5ae7-11eb-b0b2-acde48001122,2020-09-07 13:48:42.181119,2020-09-07 13:49:39.201198,57,yandex_direct,gnrl|863656,gnrl,,,1536188834-1711015846
19e55540-5ae7-11eb-b0b2-acde48001122,2020-09-08 15:28:15.270123,2020-09-08 15:29:13.338156,58,,,,,,1536188834-1711015846
19e55798-5ae7-11eb-b0b2-acde48001122,2020-04-29 06:35:40.173085,2020-04-29 06:36:50.188113,70,,,,,,1468512774-1876945990
19e5589c-5ae7-11eb-b0b2-acde48001122,2020-05-06 06:28:33.272148,2020-05-06 06:29:33.272212,60,vk,lal|727027,lal,,,1468512774-1876945990
19e559aa-5ae7-11eb-b0b2-acde48001122,2020-05-10 10:51:09.322220,2020-05-10 10:52:10.399249,61,,,,,,1468512774-1876945990
19e55c02-5ae7-11eb-b0b2-acde48001122,2020-04-24 22:27:04.083118,2020-04-24 22:28:04.159171,60,,,,,,1653129073-1132649027
19e55d06-5ae7-11eb-b0b2-acde48001122,2020-04-28 01:31:23.171192,2020-04-28 01:32:29.254250,66,,,,,,1653129073-1132649027
19e55f7c-5ae7-11eb-b0b2-acde48001122,2020-11-14 21:09:43.091100,2020-11-14 21:10:38.115176,55,,,,,,2133588097-588768443
19e56080-5ae7-11eb-b0b2-acde48001122,2020-11-19 09:12:37.184169,2020-11-19 09:13:38.268183,61,,,,,,2133588097-588768443
19e56184-5ae7-11eb-b0b2-acde48001122,2020-11-19 22:58:16.256268,2020-11-19 22:59:26.329293,70,yandex_direct,gnrl|326308,gnrl,,,2133588097-588768443
19e56288-5ae7-11eb-b0b2-acde48001122,2020-11-26 21:55:24.270282,2020-11-26 21:56:22.293316,58,yandex_direct,gnrl|863656,gnrl,,,2133588097-588768443
19e56986-5ae7-11eb-b0b2-acde48001122,2020-12-04 18:28:45.275345,2020-12-04 18:29:53.364391,68,yandex_direct,gnrl|845242,gnrl,,,2133588097-588768443
19e56c74-5ae7-11eb-b0b2-acde48001122,2020-04-03 05:07:33.123061,2020-04-03 05:08:21.197098,48,,,,,,939971592-1231089795
19e56efe-5ae7-11eb-b0b2-acde48001122,2020-03-15 09:57:17.159130,2020-03-15 09:58:20.181214,63,,,,,,1170222776-97584695
19e5700c-5ae7-11eb-b0b2-acde48001122,2020-03-17 11:16:25.209205,2020-03-17 11:17:20.248251,55,,,,,,1170222776-97584695
19e5711a-5ae7-11eb-b0b2-acde48001122,2020-03-17 14:38:35.307230,2020-03-17 14:39:35.373303,60,,,,,,1170222776-97584695
19e5721e-5ae7-11eb-b0b2-acde48001122,2020-03-18 05:52:48.379248,2020-03-18 05:53:44.396295,56,,,,,,1170222776-97584695
19e5750c-5ae7-11eb-b0b2-acde48001122,2020-12-06 06:22:43.079086,2020-12-06 06:23:27.172142,44,,,,,,947894300-1603870292
19e57778-5ae7-11eb-b0b2-acde48001122,2020-06-24 17:25:47.087113,2020-06-24 17:26:55.173161,68,,,,,,859274961-1991048277
19e57872-5ae7-11eb-b0b2-acde48001122,2020-06-29 00:48:09.125158,2020-06-29 00:49:09.205231,60,fb,lal|772023,lal,,,859274961-1991048277
19e57af2-5ae7-11eb-b0b2-acde48001122,2020-04-11 16:09:03.120030,2020-04-11 16:10:08.169113,65,,,,,,1946638900-208268620
19e57c00-5ae7-11eb-b0b2-acde48001122,2020-04-13 13:49:28.198099,2020-04-13 13:50:36.276176,68,fb,gnrl|755263,gnrl,,,1946638900-208268620
19e57d04-5ae7-11eb-b0b2-acde48001122,2020-04-13 22:17:24.218110,2020-04-13 22:18:28.302171,64,,,,,,1946638900-208268620
19e57dfe-5ae7-11eb-b0b2-acde48001122,2020-04-16 17:57:47.287202,2020-04-16 17:58:57.322278,70,fb,lal|772023,lal,,,1946638900-208268620
19e57f02-5ae7-11eb-b0b2-acde48001122,2020-04-18 19:02:09.379245,2020-04-18 19:03:20.386304,71,fb,lal|772023,lal,,,1946638900-208268620
19e58696-5ae7-11eb-b0b2-acde48001122,2020-08-06 06:25:23.123150,2020-08-06 06:26:32.149207,69,yandex_direct,gnrl|445275,gnrl,,,486795015-381885558
19e587d6-5ae7-11eb-b0b2-acde48001122,2020-08-12 01:40:16.132191,2020-08-12 01:41:20.164207,64,,,,,,486795015-381885558
19e588e4-5ae7-11eb-b0b2-acde48001122,2020-08-19 17:04:14.146271,2020-08-19 17:05:07.179283,53,,,,,,486795015-381885558
19e589de-5ae7-11eb-b0b2-acde48001122,2020-08-22 06:42:55.194295,2020-08-22 06:43:43.209362,48,google_ads,lal|487809,lal,,,486795015-381885558
19e58aec-5ae7-11eb-b0b2-acde48001122,2020-08-27 03:34:20.222322,2020-08-27 03:35:24.317402,64,,,,,,486795015-381885558
19e590fa-5ae7-11eb-b0b2-acde48001122,2020-08-27 06:31:51.225418,2020-08-27 06:32:48.236432,57,fb,lal|772023,lal,,,486795015-381885558
19e593e8-5ae7-11eb-b0b2-acde48001122,2020-06-03 18:15:28.074122,2020-06-03 18:16:39.137181,71,,,,,,1329802247-275413547
19e59500-5ae7-11eb-b0b2-acde48001122,2020-06-06 12:03:04.126128,2020-06-06 12:04:09.152163,65,google_ads,lal|487809,lal,,,1329802247-275413547
19e5960e-5ae7-11eb-b0b2-acde48001122,2020-06-06 16:32:47.212218,2020-06-06 16:33:40.308282,53,,,,,,1329802247-275413547
19e59708-5ae7-11eb-b0b2-acde48001122,2020-06-12 05:16:31.255271,2020-06-12 05:17:37.350363,66,fb,gnrl|755263,gnrl,,,1329802247-275413547
19e59974-5ae7-11eb-b0b2-acde48001122,2020-01-02 01:09:11.103104,2020-01-02 01:10:20.148146,69,fb,gnrl|755263,gnrl,,,238241393-1031287263
19e59a8c-5ae7-11eb-b0b2-acde48001122,2020-01-02 03:24:43.187140,2020-01-02 03:25:43.215209,60,,,,,,238241393-1031287263
19e59b86-5ae7-11eb-b0b2-acde48001122,2020-01-02 09:06:24.203193,2020-01-02 09:07:26.241235,62,,,,,,238241393-1031287263
19e59c8a-5ae7-11eb-b0b2-acde48001122,2020-01-09 05:11:08.251275,2020-01-09 05:12:07.267284,59,,,,,,238241393-1031287263
19e5a158-5ae7-11eb-b0b2-acde48001122,2020-05-12 09:43:46.076125,2020-05-12 09:45:11.095189,85,fb,lal|772023,lal,,,1993517692-130866961
19e5a284-5ae7-11eb-b0b2-acde48001122,2020-05-14 03:20:08.097130,2020-05-14 03:21:05.129182,57,,,,,,1993517692-130866961
19e5a37e-5ae7-11eb-b0b2-acde48001122,2020-05-17 09:44:31.168200,2020-05-17 09:45:36.262283,65,fb,gnrl|755263,gnrl,,,1993517692-130866961
19e5a482-5ae7-11eb-b0b2-acde48001122,2020-05-21 23:29:19.217208,2020-05-21 23:30:22.274246,63,yandex_direct,gnrl|953233,gnrl,,,1993517692-130866961
19e5a590-5ae7-11eb-b0b2-acde48001122,2020-05-22 22:19:34.282251,2020-05-22 22:20:38.378345,64,,,,,,1993517692-130866961
19e5a7d4-5ae7-11eb-b0b2-acde48001122,2020-07-19 01:07:55.103064,2020-07-19 01:09:01.135145,66,,,,,,985145410-136191781
19e5a8ce-5ae7-11eb-b0b2-acde48001122,2020-07-19 22:38:11.167120,2020-07-19 22:39:00.169169,49,,,,,,985145410-136191781
19e5a9c8-5ae7-11eb-b0b2-acde48001122,2020-07-20 15:39:04.175210,2020-07-20 15:39:44.223289,40,,,,,,985145410-136191781
19e5aab8-5ae7-11eb-b0b2-acde48001122,2020-07-28 17:18:10.273306,2020-07-28 17:19:17.345330,67,yandex_direct,ret|574813,ret,,,985145410-136191781
19e5b0d0-5ae7-11eb-b0b2-acde48001122,2020-07-30 13:55:56.341312,2020-07-30 13:57:04.351400,68,,,,,,985145410-136191781
19e5b83c-5ae7-11eb-b0b2-acde48001122,2020-05-25 03:10:02.024040,2020-05-25 03:11:18.115045,76,,,,,,1987422863-1614611295
19e5b972-5ae7-11eb-b0b2-acde48001122,2020-05-26 10:46:37.081043,2020-05-26 10:47:40.159127,63,vk,lal|727027,lal,,,1987422863-1614611295
19e5ba8a-5ae7-11eb-b0b2-acde48001122,2020-05-31 06:32:50.099083,2020-05-31 06:33:38.116105,48,,,,,,1987422863-1614611295
19e5bce2-5ae7-11eb-b0b2-acde48001122,2020-05-29 22:07:49.172121,2020-05-29 22:09:04.226206,75,yandex_direct,ret|574813,ret,,,763661507-138703533
19e5bfa8-5ae7-11eb-b0b2-acde48001122,2020-12-16 00:34:21.140064,2020-12-16 00:35:22.141142,61,,,,,,149478983-1732396398
19e5c1f6-5ae7-11eb-b0b2-acde48001122,2020-04-11 15:07:46.050104,2020-04-11 15:08:47.084164,61,,,,,,703363415-458321740
19e5c476-5ae7-11eb-b0b2-acde48001122,2020-06-25 20:22:48.134024,2020-06-25 20:23:55.212043,67,,,,,,17173924-1753129801
19e5c6c4-5ae7-11eb-b0b2-acde48001122,2020-06-06 19:08:18.102102,2020-06-06 19:09:11.131104,53,yandex_direct,gnrl|953233,gnrl,,,1892024477-1171486410
19e5c7d2-5ae7-11eb-b0b2-acde48001122,2020-06-09 21:39:28.104136,2020-06-09 21:40:16.126179,48,,,,,,1892024477-1171486410
19e5c8cc-5ae7-11eb-b0b2-acde48001122,2020-06-11 14:15:30.130208,2020-06-11 14:16:00.220238,30,yandex_direct,gnrl|326308,gnrl,,,1892024477-1171486410
19e5c9d0-5ae7-11eb-b0b2-acde48001122,2020-06-11 16:25:38.203269,2020-06-11 16:26:48.228367,70,,,,,,1892024477-1171486410
19e5cc3c-5ae7-11eb-b0b2-acde48001122,2020-04-10 14:48:19.062062,2020-04-10 14:49:21.135151,62,,,,,,751185414-1106711757
19e5cd40-5ae7-11eb-b0b2-acde48001122,2020-04-12 13:58:30.123096,2020-04-12 13:59:18.132145,48,,,,,,751185414-1106711757
19e5d358-5ae7-11eb-b0b2-acde48001122,2020-04-12 20:38:44.177107,2020-04-12 20:39:39.262163,55,yandex_direct,gnrl|845242,gnrl,,,751185414-1106711757
19e5d498-5ae7-11eb-b0b2-acde48001122,2020-04-16 12:50:01.224148,2020-04-16 12:50:50.226237,49,google_ads,lal|487809,lal,,,751185414-1106711757
19e5d5a6-5ae7-11eb-b0b2-acde48001122,2020-04-21 08:12:05.239201,2020-04-21 08:12:48.297224,43,,,,,,751185414-1106711757
19e5d826-5ae7-11eb-b0b2-acde48001122,2020-11-19 09:55:30.075134,2020-11-19 09:56:33.164151,63,fb,gnrl|755263,gnrl,,,909607399-1452549578
19e5d934-5ae7-11eb-b0b2-acde48001122,2020-11-24 08:40:21.094185,2020-11-24 08:41:19.140254,58,fb,lal|772023,lal,,,909607399-1452549578
19e5da38-5ae7-11eb-b0b2-acde48001122,2020-11-28 23:25:16.116284,2020-11-28 23:26:24.196288,68,fb,gnrl|755263,gnrl,,,909607399-1452549578
19e5db3c-5ae7-11eb-b0b2-acde48001122,2020-12-02 18:57:48.149300,2020-12-02 18:58:56.220382,68,,,,,,909607399-1452549578
19e5dc36-5ae7-11eb-b0b2-acde48001122,2020-12-03 03:55:40.245373,2020-12-03 03:56:27.338404,47,yandex_direct,ret|574813,ret,,,909607399-1452549578
19e5dd30-5ae7-11eb-b0b2-acde48001122,2020-12-09 02:53:14.266438,2020-12-09 02:54:00.294457,46,,,,,,909607399-1452549578
19e5de34-5ae7-11eb-b0b2-acde48001122,2020-12-12 14:30:50.321522,2020-12-12 14:31:32.374579,42,,,,,,909607399-1452549578
19e5df38-5ae7-11eb-b0b2-acde48001122,2020-12-18 18:19:57.357546,2020-12-18 18:20:49.424578,52,,,,,,909607399-1452549578
19e5e1ae-5ae7-11eb-b0b2-acde48001122,2020-11-30 14:28:52.016075,2020-11-30 14:29:53.021169,61,yandex_direct,gnrl|953233,gnrl,,,1855029956-1266580095
19e5e406-5ae7-11eb-b0b2-acde48001122,2020-06-21 20:25:14.047072,2020-06-21 20:26:21.049162,67,vk,lal|727027,lal,,,1819105660-1736160056
19e5e51e-5ae7-11eb-b0b2-acde48001122,2020-06-22 00:35:26.125079,2020-06-22 00:36:43.180137,77,,,,,,1819105660-1736160056
19e5e762-5ae7-11eb-b0b2-acde48001122,2020-03-10 21:15:13.070090,2020-03-10 21:16:13.088146,60,,,,,,701811433-574079984
19e5e85c-5ae7-11eb-b0b2-acde48001122,2020-03-15 02:21:54.166107,2020-03-15 02:22:59.185203,65,,,,,,701811433-574079984
19e5e956-5ae7-11eb-b0b2-acde48001122,2020-03-15 22:07:36.256123,2020-03-15 22:08:27.259152,51,,,,,,701811433-574079984
19e5ea50-5ae7-11eb-b0b2-acde48001122,2020-03-20 14:27:00.349154,2020-03-20 14:28:00.369163,60,yandex_direct,gnrl|326308,gnrl,,,701811433-574079984
19e5ecbc-5ae7-11eb-b0b2-acde48001122,2020-03-15 12:07:41.056076,2020-03-15 12:08:36.100151,55,,,,,,915763169-2010449528
19e5ef50-5ae7-11eb-b0b2-acde48001122,2020-01-28 04:45:52.072145,2020-01-28 04:46:45.073151,53,yandex_direct,gnrl|953233,gnrl,,,1867615746-833421035
19e5f1c6-5ae7-11eb-b0b2-acde48001122,2020-07-17 14:54:13.157094,2020-07-17 14:55:17.239147,64,yandex_direct,gnrl|953233,gnrl,,,339626099-1249548575
19e5f2ca-5ae7-11eb-b0b2-acde48001122,2020-07-18 10:20:22.205121,2020-07-18 10:21:11.222219,49,,,,,,339626099-1249548575
19e5f3c4-5ae7-11eb-b0b2-acde48001122,2020-07-22 21:30:16.289176,2020-07-22 21:31:24.387255,68,google_ads,lal|487809,lal,,,339626099-1249548575
19e5f4c8-5ae7-11eb-b0b2-acde48001122,2020-07-27 07:10:05.319179,2020-07-27 07:11:14.401209,69,yandex_direct,ret|574813,ret,,,339626099-1249548575
19e5fca2-5ae7-11eb-b0b2-acde48001122,2020-11-15 08:10:31.185082,2020-11-15 08:11:27.198167,56,fb,lal|772023,lal,,,1967460642-363201421
19e5fde2-5ae7-11eb-b0b2-acde48001122,2020-11-20 15:42:12.271145,2020-11-20 15:43:09.310159,57,,,,,,1967460642-363201421
19e5ff0e-5ae7-11eb-b0b2-acde48001122,2020-11-28 14:59:13.367217,2020-11-28 15:00:29.382251,76,yandex_direct,gnrl|863656,gnrl,,,1967460642-363201421
19e60026-5ae7-11eb-b0b2-acde48001122,2020-11-30 04:05:43.375299,2020-11-30 04:06:40.381361,57,,,,,,1967460642-363201421
19e60288-5ae7-11eb-b0b2-acde48001122,2020-01-17 22:20:24.129050,2020-01-17 22:21:24.205075,60,yandex_direct,gnrl|445275,gnrl,,,890984024-226316008
19e60396-5ae7-11eb-b0b2-acde48001122,2020-01-18 20:07:13.187056,2020-01-18 20:07:59.282080,46,yandex_direct,gnrl|953233,gnrl,,,890984024-226316008
19e6049a-5ae7-11eb-b0b2-acde48001122,2020-01-22 08:49:19.273060,2020-01-22 08:50:17.336152,58,,,,,,890984024-226316008
19e60706-5ae7-11eb-b0b2-acde48001122,2020-01-19 07:08:52.116146,2020-01-19 07:10:07.137244,75,google_ads,lal|487809,lal,,,327293248-1278487822
19e6097c-5ae7-11eb-b0b2-acde48001122,2020-02-16 06:26:12.104122,2020-02-16 06:27:10.167159,58,,,,,,261534961-2009122081
19e60a8a-5ae7-11eb-b0b2-acde48001122,2020-02-17 18:21:33.149140,2020-02-17 18:22:28.172165,55,vk,lal|727027,lal,,,261534961-2009122081
19e60b8e-5ae7-11eb-b0b2-acde48001122,2020-02-18 09:58:36.205219,2020-02-18 09:59:36.240238,60,yandex_direct,gnrl|863656,gnrl,,,261534961-2009122081
19e60de6-5ae7-11eb-b0b2-acde48001122,2020-04-05 11:35:21.124114,2020-04-05 11:36:12.221200,51,yandex_direct,gnrl|445275,gnrl,,,1365792573-34282154
19e6105c-5ae7-11eb-b0b2-acde48001122,2020-08-23 17:08:13.052116,2020-08-23 17:09:19.073170,66,yandex_direct,gnrl|953233,gnrl,,,1663684711-1153289043
19e6116a-5ae7-11eb-b0b2-acde48001122,2020-08-27 21:02:44.140195,2020-08-27 21:03:44.176267,60,,,,,,1663684711-1153289043
19e61264-5ae7-11eb-b0b2-acde48001122,2020-09-03 06:43:02.185227,2020-09-03 06:43:49.194280,47,fb,lal|772023,lal,,,1663684711-1153289043
19e6135e-5ae7-11eb-b0b2-acde48001122,2020-09-07 08:57:30.232271,2020-09-07 08:58:39.322310,69,,,,,,1663684711-1153289043
19e615d4-5ae7-11eb-b0b2-acde48001122,2020-11-30 04:54:06.154047,2020-11-30 04:55:18.213059,72,yandex_direct,gnrl|845242,gnrl,,,1253667748-960516827
19e616e2-5ae7-11eb-b0b2-acde48001122,2020-12-02 00:06:27.214099,2020-12-02 00:07:35.289159,68,yandex_direct,gnrl|445275,gnrl,,,1253667748-960516827
19e6193a-5ae7-11eb-b0b2-acde48001122,2020-03-26 08:11:46.107071,2020-03-26 08:13:14.166138,88,yandex_direct,ret|574813,ret,,,1203853809-1427841472
19e61ba6-5ae7-11eb-b0b2-acde48001122,2020-10-31 16:13:42.071098,2020-10-31 16:14:32.075174,50,,,,,,1366415836-1879959924
19e61ca0-5ae7-11eb-b0b2-acde48001122,2020-11-03 12:58:16.149152,2020-11-03 12:59:06.157231,50,yandex_direct,gnrl|845242,gnrl,,,1366415836-1879959924
19e61fde-5ae7-11eb-b0b2-acde48001122,2020-09-30 03:40:00.168089,2020-09-30 03:41:04.184092,64,vk,lal|727027,lal,,,740543742-1336476394
19e621dc-5ae7-11eb-b0b2-acde48001122,2020-10-02 09:08:55.240179,2020-10-02 09:09:46.257277,51,yandex_direct,gnrl|326308,gnrl,,,740543742-1336476394
19e626c8-5ae7-11eb-b0b2-acde48001122,2020-06-24 21:15:32.170042,2020-06-24 21:16:33.253111,61,vk,lal|727027,lal,,,2055051568-718611107
19e6288a-5ae7-11eb-b0b2-acde48001122,2020-06-24 23:04:09.190054,2020-06-24 23:05:07.284105,58,yandex_direct,ret|574813,ret,,,2055051568-718611107
19e629ca-5ae7-11eb-b0b2-acde48001122,2020-06-26 06:23:24.196097,2020-06-26 06:24:15.205160,51,yandex_direct,gnrl|845242,gnrl,,,2055051568-718611107
19e62c72-5ae7-11eb-b0b2-acde48001122,2020-04-28 03:15:42.092083,2020-04-28 03:16:33.118157,51,yandex_direct,gnrl|845242,gnrl,,,161481906-114283149
19e62d94-5ae7-11eb-b0b2-acde48001122,2020-04-28 16:12:02.151104,2020-04-28 16:12:56.205174,54,fb,lal|772023,lal,,,161481906-114283149
19e62eac-5ae7-11eb-b0b2-acde48001122,2020-05-06 07:57:41.170195,2020-05-06 07:58:35.241282,54,,,,,,161481906-114283149
19e6319a-5ae7-11eb-b0b2-acde48001122,2020-08-24 13:26:11.117134,2020-08-24 13:27:12.151139,61,,,,,,1204720234-714121862
19e632a8-5ae7-11eb-b0b2-acde48001122,2020-08-25 06:42:32.150172,2020-08-25 06:43:46.240219,74,,,,,,1204720234-714121862
19e63500-5ae7-11eb-b0b2-acde48001122,2020-07-16 14:53:34.079099,2020-07-16 14:54:46.114162,72,yandex_direct,ret|574813,ret,,,27539847-1988585780
19e6379e-5ae7-11eb-b0b2-acde48001122,2020-11-16 10:11:37.133102,2020-11-16 10:12:38.231181,61,,,,,,1128443255-218102036
19e638ac-5ae7-11eb-b0b2-acde48001122,2020-11-16 14:27:03.195125,2020-11-16 14:28:04.238175,61,yandex_direct,gnrl|863656,gnrl,,,1128443255-218102036
19e639b0-5ae7-11eb-b0b2-acde48001122,2020-11-16 20:48:00.212198,2020-11-16 20:49:09.301278,69,,,,,,1128443255-218102036
19e63aa0-5ae7-11eb-b0b2-acde48001122,2020-11-17 14:22:01.281238,2020-11-17 14:22:52.303328,51,,,,,,1128443255-218102036
19e63cf8-5ae7-11eb-b0b2-acde48001122,2020-03-31 22:20:24.113034,2020-03-31 22:21:13.160078,49,vk,lal|727027,lal,,,268816368-223622768
19e63f64-5ae7-11eb-b0b2-acde48001122,2020-11-11 21:34:16.129142,2020-11-11 21:35:19.171226,63,,,,,,865264883-488969842
19e64068-5ae7-11eb-b0b2-acde48001122,2020-11-12 06:40:05.130180,2020-11-12 06:40:59.212217,54,vk,lal|727027,lal,,,865264883-488969842
19e642f2-5ae7-11eb-b0b2-acde48001122,2020-12-10 05:56:43.082061,2020-12-10 05:57:32.176111,49,vk,lal|727027,lal,,,1410803307-939514583
19e6457c-5ae7-11eb-b0b2-acde48001122,2020-08-24 18:43:41.130093,2020-08-24 18:44:39.228096,58,yandex_direct,gnrl|953233,gnrl,,,946520060-2051395432
19e647f2-5ae7-11eb-b0b2-acde48001122,2020-06-29 01:51:46.132107,2020-06-29 01:52:42.156162,56,,,,,,687502205-1108659350
19e64a2c-5ae7-11eb-b0b2-acde48001122,2020-12-24 17:43:13.082107,2020-12-24 17:44:04.082112,51,,,,,,747659880-95283295
19e64c8e-5ae7-11eb-b0b2-acde48001122,2020-12-07 09:41:54.134121,2020-12-07 09:42:36.172187,42,google_ads,lal|487809,lal,,,568377531-1331576977
19e64ef0-5ae7-11eb-b0b2-acde48001122,2020-09-23 02:46:52.071160,2020-09-23 02:48:00.075173,68,google_ads,lal|487809,lal,,,508654595-882910604
19e65008-5ae7-11eb-b0b2-acde48001122,2020-09-27 17:24:09.122162,2020-09-27 17:25:05.177260,56,yandex_direct,gnrl|845242,gnrl,,,508654595-882910604
19e65256-5ae7-11eb-b0b2-acde48001122,2020-08-28 19:57:18.060078,2020-08-28 19:58:24.141173,66,yandex_direct,gnrl|863656,gnrl,,,837044533-357872536
19e65378-5ae7-11eb-b0b2-acde48001122,2020-09-02 16:40:28.075143,2020-09-02 16:41:27.106208,59,,,,,,837044533-357872536
19e6547c-5ae7-11eb-b0b2-acde48001122,2020-09-02 21:52:30.118157,2020-09-02 21:53:34.200179,64,yandex_direct,gnrl|863656,gnrl,,,837044533-357872536
19e65576-5ae7-11eb-b0b2-acde48001122,2020-09-03 19:06:04.123253,2020-09-03 19:06:49.159304,45,yandex_direct,gnrl|845242,gnrl,,,837044533-357872536
19e6567a-5ae7-11eb-b0b2-acde48001122,2020-09-04 00:50:47.150291,2020-09-04 00:52:04.176324,77,google_ads,lal|487809,lal,,,837044533-357872536
19e658f0-5ae7-11eb-b0b2-acde48001122,2020-06-20 02:15:52.086157,2020-06-20 02:16:37.145222,45,google_ads,lal|487809,lal,,,638589610-2116105752
19e659f4-5ae7-11eb-b0b2-acde48001122,2020-06-20 04:17:47.106211,2020-06-20 04:18:45.119242,58,google_ads,lal|487809,lal,,,638589610-2116105752
19e65c42-5ae7-11eb-b0b2-acde48001122,2020-09-10 08:18:18.183126,2020-09-10 08:18:55.231140,37,yandex_direct,gnrl|953233,gnrl,,,763041617-573021769
19e65d46-5ae7-11eb-b0b2-acde48001122,2020-09-10 14:47:01.241169,2020-09-10 14:48:11.241268,70,yandex_direct,gnrl|445275,gnrl,,,763041617-573021769
19e65f9e-5ae7-11eb-b0b2-acde48001122,2020-04-10 08:41:41.084130,2020-04-10 08:42:26.107190,45,,,,,,318687906-194395785
19e661ec-5ae7-11eb-b0b2-acde48001122,2020-04-12 23:09:09.160053,2020-04-12 23:10:01.189099,52,yandex_direct,gnrl|845242,gnrl,,,497593759-392282572
19e662fa-5ae7-11eb-b0b2-acde48001122,2020-04-14 05:25:28.172075,2020-04-14 05:26:18.205099,50,,,,,,497593759-392282572
19e663f4-5ae7-11eb-b0b2-acde48001122,2020-04-14 22:34:33.241131,2020-04-14 22:35:38.287197,65,,,,,,497593759-392282572
19e6664c-5ae7-11eb-b0b2-acde48001122,2020-11-27 16:41:54.063113,2020-11-27 16:42:45.119179,51,yandex_direct,gnrl|326308,gnrl,,,1892749820-1568234560
